GENEID,M,BS,V,cluster
LOC_Os03g55930,0.771965934,0.357691321,-1.129657256,CBS&M
LOC_Os03g56280,0.866743358,0.227360464,-1.094103821,CBS&M
LOC_Os03g56470,0.791634295,0.332184472,-1.123818767,CBS&M
LOC_Os03g56670,0.599105394,0.555318372,-1.154423766,CBS&M
LOC_Os03g57149,0.810923165,0.306439194,-1.117362359,CBS&M
LOC_Os03g57220,0.802511493,0.317758493,-1.120269987,CBS&M
LOC_Os03g58020,0.757887894,0.37551245,-1.133400344,CBS&M
LOC_Os03g58090,0.497629554,0.653556333,-1.151185887,CBS&M
LOC_Os03g58290,0.308646929,0.809290984,-1.117937913,CBS&M
LOC_Os03g58540,0.743929423,0.392840336,-1.136769759,CBS&M
LOC_Os03g59090,0.904318818,0.169656967,-1.073975786,CBS&M
LOC_Os03g59320,0.830266109,0.279844385,-1.110110494,CBS&M
LOC_Os03g59774,0.843205647,0.261590544,-1.104796191,CBS&M
LOC_Os03g60639,0.807790673,0.310671435,-1.118462108,CBS&M
LOC_Os03g60790,0.714059712,0.428838482,-1.142898195,CBS&M
LOC_Os03g60820,0.541629649,0.612348803,-1.153978452,CBS&M
LOC_Os03g61090,0.82296489,0.289977884,-1.112942773,CBS&M
LOC_Os03g61220,0.784594029,0.341398533,-1.125992563,CBS&M
LOC_Os03g62370,0.831451966,0.278187355,-1.109639321,CBS&M
LOC_Os03g62670,0.52843807,0.624918134,-1.153356204,CBS&M
LOC_Os03g62780,0.874333468,0.216022167,-1.090355635,CBS&M
LOC_Os03g63360,0.809059872,0.308959092,-1.118018964,CBS&M
LOC_Os03g63420,0.749728908,0.385681352,-1.13541026,CBS&M
LOC_Os03g63480,0.70291432,0.441911351,-1.144825671,CBS&M
LOC_Os03g64020,0.818623059,0.295948859,-1.114571918,CBS&M
LOC_Os03g64350,0.666982591,0.482811753,-1.149794344,CBS&M
LOC_Os04g02910,0.819519158,0.294719847,-1.114239005,CBS&M
LOC_Os04g05010,0.63458402,0.518158372,-1.152742392,CBS&M
LOC_Os04g08350,0.647595427,0.504130498,-1.151725924,CBS&M
LOC_Os04g09580,0.83004501,0.280152984,-1.110197994,CBS&M
LOC_Os04g16680,0.766303169,0.364902283,-1.131205453,CBS&M
LOC_Os04g16722,0.818791445,0.295718047,-1.114509492,CBS&M
LOC_Os04g16728,0.776505814,0.351868056,-1.12837387,CBS&M
LOC_Os04g16732,0.892671189,0.187977902,-1.080649091,CBS&M
LOC_Os04g16734,0.846151297,0.257380807,-1.103532103,CBS&M
LOC_Os04g16738,0.533603719,0.620018474,-1.153622193,CBS&M
LOC_Os04g16740,0.815807062,0.299799887,-1.115606949,CBS&M
LOC_Os04g16745,0.64111381,0.511146054,-1.152259864,CBS&M
LOC_Os04g16748,0.822554198,0.290544419,-1.113098617,CBS&M
LOC_Os04g16762,0.641463626,0.510768826,-1.152232452,CBS&M
LOC_Os04g16770,0.681263473,0.466777738,-1.148041211,CBS&M
LOC_Os04g16812,0.861329034,0.23535667,-1.096685704,CBS&M
LOC_Os04g16820,0.233008757,0.862924123,-1.09593288,CBS&M
LOC_Os04g16830,0.763800012,0.368071432,-1.131871443,CBS&M
LOC_Os04g16838,0.740376537,0.397198165,-1.137574702,CBS&M
LOC_Os04g16872,0.739622649,0.398120152,-1.137742801,CBS&M
LOC_Os04g16874,0.755520808,0.378474502,-1.133995309,CBS&M
LOC_Os04g17100,0.863230413,0.232557166,-1.095787579,CBS&M
LOC_Os04g23040,0.748851437,0.386768175,-1.135619612,CBS&M
LOC_Os04g25440,0.836447729,0.271171811,-1.10761954,CBS&M
LOC_Os04g25570,0.755729584,0.378213641,-1.133943225,CBS&M
LOC_Os04g25740,0.817016764,0.298147621,-1.115164384,CBS&M
LOC_Os04g28300,0.534391323,0.61926891,-1.153660232,CBS&M
LOC_Os04g31040,0.893792027,0.186232614,-1.080024641,CBS&M
LOC_Os04g31120,0.596238494,0.55825377,-1.154492264,CBS&M
LOC_Os04g31270,0.884101644,0.201201237,-1.085302882,CBS&M
LOC_Os04g32050,0.88930739,0.193193681,-1.082501071,CBS&M
LOC_Os04g32150,0.792597243,0.330916758,-1.123514001,CBS&M
LOC_Os04g32560,0.801811495,0.318693963,-1.120505459,CBS&M
LOC_Os04g32850,0.720619545,0.421054806,-1.14167435,CBS&M
LOC_Os04g32920,0.6762737,0.472412601,-1.148686301,CBS&M
LOC_Os04g33060,0.762009543,0.370331433,-1.132340976,CBS&M
LOC_Os04g33190,0.762662091,0.369508419,-1.13217051,CBS&M
LOC_Os04g33490,0.167106746,0.905919467,-1.073026213,CBS&M
LOC_Os04g33610,0.730339359,0.409396855,-1.139736214,CBS&M
LOC_Os04g33830,0.680088603,0.468107677,-1.148196279,CBS&M
LOC_Os04g33940,0.890171729,0.191856614,-1.082028342,CBS&M
LOC_Os04g35180,0.776807392,0.35147988,-1.128287272,CBS&M
LOC_Os04g36062,0.897293552,0.180756284,-1.078049836,CBS&M
LOC_Os04g36720,0.722470276,0.418846605,-1.141316881,CBS&M
LOC_Os04g36760,0.698736005,0.446763894,-1.145499899,CBS&M
LOC_Os04g37580,0.78620636,0.339296759,-1.125503118,CBS&M
LOC_Os04g37619,0.761120303,0.371451758,-1.132572062,CBS&M
LOC_Os04g37710,0.78551494,0.340198674,-1.125713614,CBS&M
LOC_Os04g38410,0.716122088,0.426398558,-1.142520646,CBS&M
LOC_Os04g38600,0.669546861,0.479953672,-1.149500532,CBS&M
LOC_Os04g38640,0.883761003,0.201722533,-1.085483537,CBS&M
LOC_Os04g38914,0.87455559,0.215688047,-1.090243637,CBS&M
LOC_Os04g39190,0.920617361,0.143303576,-1.063920937,CBS&M
LOC_Os04g40100,0.506441729,0.645465723,-1.151907451,CBS&M
LOC_Os04g40530,0.828514398,0.282286353,-1.110800751,CBS&M
LOC_Os04g40660,0.518654939,0.63411967,-1.152774609,CBS&M
LOC_Os04g40670,0.675068429,0.473768419,-1.148836847,CBS&M
LOC_Os04g41340,0.773391343,0.355867035,-1.129258378,CBS&M
LOC_Os04g41560,0.783840455,0.34237917,-1.126219625,CBS&M
LOC_Os04g42020,0.808130307,0.310213542,-1.118343849,CBS&M
LOC_Os04g42420,0.298586158,0.816695911,-1.11528207,CBS&M
LOC_Os04g42800,0.809237132,0.308719677,-1.117956809,CBS&M
LOC_Os04g43030,0.809304118,0.308629185,-1.117933303,CBS&M
LOC_Os04g43420,0.832575423,0.276614608,-1.109190031,CBS&M
LOC_Os04g43990,0.819386298,0.294902176,-1.114288473,CBS&M
LOC_Os04g44340,0.840778897,0.265043359,-1.105822257,CBS&M
LOC_Os04g44924,0.856859424,0.241901508,-1.098760933,CBS&M
LOC_Os04g45000,0.586114074,0.568541895,-1.154655969,CBS&M
LOC_Os04g45210,0.807885684,0.310543365,-1.11842905,CBS&M
LOC_Os04g45490,0.712155337,0.431085644,-1.143240982,CBS&M
LOC_Os04g45600,0.718764817,0.423262373,-1.14202719,CBS&M
LOC_Os04g46280,0.791116679,0.332865164,-1.123981843,CBS&M
LOC_Os04g46390,0.739080131,0.398783057,-1.137863188,CBS&M
LOC_Os04g46610,0.833115056,0.275858154,-1.108973211,CBS&M
LOC_Os04g47770,0.845820595,0.257854449,-1.103675044,CBS&M
LOC_Os04g47860,0.802478211,0.317802994,-1.120281205,CBS&M
LOC_Os04g48840,0.70281211,0.442030365,-1.144842476,CBS&M
LOC_Os04g48880,0.827924519,0.283107137,-1.111031656,CBS&M
LOC_Os04g49350,0.744469053,0.3921766,-1.136645654,CBS&M
LOC_Os04g49570,0.548398907,0.605825534,-1.154224441,CBS&M
LOC_Os04g50860,0.695060314,0.451011245,-1.146071559,CBS&M
LOC_Os04g51280,0.811146499,0.306136675,-1.117283175,CBS&M
LOC_Os04g51300,0.754984009,0.37914487,-1.134128879,CBS&M
LOC_Os04g51400,0.855970976,0.243196504,-1.09916748,CBS&M
LOC_Os04g51580,0.390953243,0.745462628,-1.136415871,CBS&M
LOC_Os04g51792,0.755307337,0.378741149,-1.134048486,CBS&M
LOC_Os04g52260,0.82022172,0.29375507,-1.11397679,CBS&M
LOC_Os04g52330,0.800163945,0.320891845,-1.12105579,CBS&M
LOC_Os04g52520,0.729036439,0.410968339,-1.140004778,CBS&M
LOC_Os04g53230,0.842509935,0.262581824,-1.105091759,CBS&M
LOC_Os04g53310,0.528148119,0.625192309,-1.153340428,CBS&M
LOC_Os04g53680,0.821383441,0.292157433,-1.113540874,CBS&M
LOC_Os04g53930,0.873839685,0.21676445,-1.090604135,CBS&M
LOC_Os04g54640,0.775275163,0.353450345,-1.128725509,CBS&M
LOC_Os04g55180,0.759172613,0.373900726,-1.133073339,CBS&M
LOC_Os04g55230,0.745495512,0.390912726,-1.136408238,CBS&M
LOC_Os04g56230,0.456109846,0.69062503,-1.146734876,CBS&M
LOC_Os04g56240,0.704205529,0.440406497,-1.144612026,CBS&M
LOC_Os04g56400,0.623601284,0.529829371,-1.153430655,CBS&M
LOC_Os04g57020,0.902884006,0.171936176,-1.074820182,CBS&M
LOC_Os04g57300,0.346099612,0.780973933,-1.127073545,CBS&M
LOC_Os04g57500,0.744067147,0.392670985,-1.136738131,CBS&M
LOC_Os04g57780,0.675610731,0.473158631,-1.148769363,CBS&M
LOC_Os04g57930,0.832546831,0.276654669,-1.1092015,CBS&M
LOC_Os04g58390,0.571870546,0.582812711,-1.154683257,CBS&M
LOC_Os04g58620,0.812402464,0.304433469,-1.116835932,CBS&M
LOC_Os04g58710,0.514255233,0.638224921,-1.152480154,CBS&M
LOC_Os04g58890,0.797391046,0.324578726,-1.121969772,CBS&M
LOC_Os04g59440,0.579446165,0.575251834,-1.154697999,CBS&M
LOC_Os04g59570,0.795289372,0.327362977,-1.122652349,CBS&M
LOC_Os04g59610,0.750434402,0.384806586,-1.135240988,CBS&M
LOC_Os05g01110,0.762335468,0.36992046,-1.132255928,CBS&M
LOC_Os05g01270,0.837250268,0.27003951,-1.107289778,CBS&M
LOC_Os05g01470,0.299722199,0.815863992,-1.115586191,CBS&M
LOC_Os05g01530,0.886951266,0.196827489,-1.083778756,CBS&M
LOC_Os05g01950,0.828435343,0.282396398,-1.110831741,CBS&M
LOC_Os05g02260,0.057651105,0.969927301,-1.027578406,CBS&M
LOC_Os05g04530,0.920643486,0.143260627,-1.063904114,CBS&M
LOC_Os05g04620,0.861945006,0.234450749,-1.096395755,CBS&M
LOC_Os05g05600,0.895039016,0.18428653,-1.079325546,CBS&M
LOC_Os05g05940,0.70710925,0.437013134,-1.144122384,CBS&M
LOC_Os05g06890,0.843633177,0.260980817,-1.104613994,CBS&M
LOC_Os05g06920,0.062110801,0.967496894,-1.029607696,CBS&M
LOC_Os05g07632,0.849876188,0.25202782,-1.101904008,CBS&M
LOC_Os05g07690,0.824479845,0.28788488,-1.112364725,CBS&M
LOC_Os05g07860,0.687120424,0.460118295,-1.147238719,CBS&M
LOC_Os05g07870,0.917231039,0.148850871,-1.06608191,CBS&M
LOC_Os05g08480,0.805591802,0.31363022,-1.119222022,CBS&M
LOC_Os05g08930,0.606804338,0.547386507,-1.154190845,CBS&M
LOC_Os05g09400,0.860976101,0.2358753,-1.096851401,CBS&M
LOC_Os05g10730,0.097774889,0.947521133,-1.045296022,CBS&M
LOC_Os05g10930,0.524670411,0.62847382,-1.153144231,CBS&M
LOC_Os05g11210,0.863394939,0.232314492,-1.095709431,CBS&M
LOC_Os05g12260,0.542794073,0.61123026,-1.154024334,CBS&M
LOC_Os05g12474,0.758560992,0.374668386,-1.133229378,CBS&M
LOC_Os05g12630,0.880743463,0.2063262,-1.087069663,CBS&M
LOC_Os05g13904,0.58875436,0.565870591,-1.154624951,CBS&M
LOC_Os05g14270,0.826676939,0.284840539,-1.111517479,CBS&M
LOC_Os05g22614,0.823968833,0.288591433,-1.112560267,CBS&M
LOC_Os05g22730,0.845225267,0.258706445,-1.103931712,CBS&M
LOC_Os05g22830,0.391598655,0.744938612,-1.136537267,CBS&M
LOC_Os05g22840,0.556462899,0.597988718,-1.154451617,CBS&M
LOC_Os05g22970,0.47487386,0.674084388,-1.148958248,CBS&M
LOC_Os05g23740,0.577350269,0.577350269,-1.154700538,CBS&M
LOC_Os05g24550,0.703845319,0.44082656,-1.144671879,CBS&M
LOC_Os05g25840,0.837080109,0.270279711,-1.107359819,CBS&M
LOC_Os05g26926,0.898761055,0.178450202,-1.077211257,CBS&M
LOC_Os05g27790,0.884859319,0.200040564,-1.084899884,CBS&M
LOC_Os05g28200,0.594874524,0.559646879,-1.154521403,CBS&M
LOC_Os05g29760,0.801745645,0.318781914,-1.120527559,CBS&M
LOC_Os05g30250,0.47782707,0.671449562,-1.149276632,CBS&M
LOC_Os05g30350,0.815685302,0.299966021,-1.115651323,CBS&M
LOC_Os05g31760,0.031045632,0.984115682,-1.015161314,CBS&M
LOC_Os05g32140,0.86217774,0.234108213,-1.096285952,CBS&M
LOC_Os05g32220,0.85742577,0.241074982,-1.098500752,CBS&M
LOC_Os05g32820,0.686952824,0.460309544,-1.147262368,CBS&M
LOC_Os05g33280,0.771780133,0.357928843,-1.129708976,CBS&M
LOC_Os05g33290,0.831757147,0.277760408,-1.109517555,CBS&M
LOC_Os05g33570,0.565166085,0.589449338,-1.154615423,CBS&M
LOC_Os05g33620,0.850138437,0.251649687,-1.101788125,CBS&M
LOC_Os05g33710,0.305444546,0.811657176,-1.117101722,CBS&M
LOC_Os05g34670,0.650462706,0.501009351,-1.151472057,CBS&M
LOC_Os05g35320,0.695323765,0.450707484,-1.14603125,CBS&M
LOC_Os05g35470,0.834033989,0.274568487,-1.108602476,CBS&M
LOC_Os05g37080,0.46059415,0.686703346,-1.147297496,CBS&M
LOC_Os05g37520,0.892512692,0.188224403,-1.080737095,CBS&M
LOC_Os05g38270,0.692219386,0.454280363,-1.146499749,CBS&M
LOC_Os05g38680,0.820243373,0.293725319,-1.113968692,CBS&M
LOC_Os05g40180,0.669812938,0.479656587,-1.149469524,CBS&M
LOC_Os05g41130,0.823539524,0.28918458,-1.112724104,CBS&M
LOC_Os05g41190,0.673567297,0.4754542,-1.149021497,CBS&M
LOC_Os05g41640,0.812294702,0.304579733,-1.116874435,CBS&M
LOC_Os05g42280,0.909141464,0.161948812,-1.071090276,CBS&M
LOC_Os05g43310,0.850052182,0.251774076,-1.101826258,CBS&M
LOC_Os05g43650,0.907690311,0.164275969,-1.07196628,CBS&M
LOC_Os05g44020,0.84673985,0.256537215,-1.103277065,CBS&M
LOC_Os05g45030,0.75202748,0.382828143,-1.134855622,CBS&M
LOC_Os05g45350,0.88492546,0.199939167,-1.084864627,CBS&M
LOC_Os05g45400,0.697326993,0.448394405,-1.145721398,CBS&M
LOC_Os05g45954,0.759004607,0.374111659,-1.133116266,CBS&M
LOC_Os05g46250,0.868803555,0.224297917,-1.093101472,CBS&M
LOC_Os05g46620,0.909337019,0.161634694,-1.070971713,CBS&M
LOC_Os05g46710,0.599229123,0.555191466,-1.154420588,CBS&M
LOC_Os05g47560,0.690910097,0.455783012,-1.146693108,CBS&M
LOC_Os05g48630,0.763791919,0.368081659,-1.131873578,CBS&M
LOC_Os05g49380,0.673637249,0.475375713,-1.149012962,CBS&M
LOC_Os05g49650,0.868533699,0.224699697,-1.093233397,CBS&M
LOC_Os05g49800,0.854601782,0.245188399,-1.099790181,CBS&M
LOC_Os05g49880,0.396158245,0.741225931,-1.137384176,CBS&M
LOC_Os05g49910,0.688210524,0.458873384,-1.147083908,CBS&M
LOC_Os05g49970,0.762073945,0.37025024,-1.132324186,CBS&M
LOC_Os05g50500,0.188506927,0.892330975,-1.080837902,CBS&M
LOC_Os05g50560,0.912019171,0.157313963,-1.069333133,CBS&M
LOC_Os05g50930,0.918864738,0.146179466,-1.065044204,CBS&M
LOC_Os05g51070,0.844224239,0.260137157,-1.104361396,CBS&M
LOC_Os05g51450,0.756143163,0.377696662,-1.133839825,CBS&M
LOC_Os05g51620,0.550976695,0.603328193,-1.154304888,CBS&M
LOC_Os06g01210,0.638833416,0.513601239,-1.152434655,CBS&M
LOC_Os06g01790,0.79598493,0.326442483,-1.122427413,CBS&M
LOC_Os06g01850,0.819153595,0.295221429,-1.114375024,CBS&M
LOC_Os06g02490,0.654783885,0.496284904,-1.151068789,CBS&M
LOC_Os06g03990,0.784333427,0.341737781,-1.126071208,CBS&M
LOC_Os06g04070,0.484247965,0.665690939,-1.149938904,CBS&M
LOC_Os06g04140,0.803049197,0.317039241,-1.120088437,CBS&M
LOC_Os06g04150,0.917820576,0.147887902,-1.065708477,CBS&M
LOC_Os06g04270,0.861597974,0.234961254,-1.096559228,CBS&M
LOC_Os06g05390,0.792087656,0.33158785,-1.123675506,CBS&M
LOC_Os06g05860,0.864552269,0.230605476,-1.095157746,CBS&M
LOC_Os06g05950,0.778155259,0.349742913,-1.127898172,CBS&M
LOC_Os06g06560,0.863989909,0.231436336,-1.095426245,CBS&M
LOC_Os06g06770,0.792165514,0.331485349,-1.123650863,CBS&M
LOC_Os06g07120,0.873312539,0.217556163,-1.090868702,CBS&M
LOC_Os06g07760,0.838535738,0.268222758,-1.106758496,CBS&M
LOC_Os06g08670,0.820221424,0.293755476,-1.113976901,CBS&M
LOC_Os06g09320,0.819027172,0.295394826,-1.114421998,CBS&M
LOC_Os06g09610,0.875061154,0.214927071,-1.089988225,CBS&M
LOC_Os06g09679,0.686926488,0.460339592,-1.147266081,CBS&M
LOC_Os06g09880,0.500383801,0.651036172,-1.151419973,CBS&M
LOC_Os06g09900,0.693999233,0.45223364,-1.146232873,CBS&M
LOC_Os06g11380,0.79488312,0.327900166,-1.122783286,CBS&M
LOC_Os06g11790,0.56672535,0.587910407,-1.154635757,CBS&M
LOC_Os06g12600,0.85141328,0.249809141,-1.101222421,CBS&M
LOC_Os06g12630,0.873146389,0.217805547,-1.090951936,CBS&M
LOC_Os06g13190,0.797801487,0.324033964,-1.12183545,CBS&M
LOC_Os06g13660,0.687609163,0.45956036,-1.147169523,CBS&M
LOC_Os06g14324,0.592538044,0.562028129,-1.154566173,CBS&M
LOC_Os06g14420,0.539996678,0.613914943,-1.153911621,CBS&M
LOC_Os06g15330,0.869359977,0.223468873,-1.092828849,CBS&M
LOC_Os06g15400,0.66502816,0.48498403,-1.15001219,CBS&M
LOC_Os06g15990,0.024986413,0.987272646,-1.012259059,CBS&M
LOC_Os06g17970,0.908356607,0.163208289,-1.071564897,CBS&M
LOC_Os06g19970,0.717214411,0.425103593,-1.142318004,CBS&M
LOC_Os06g21110,0.899632546,0.177077627,-1.076710173,CBS&M
LOC_Os06g21590,0.714050982,0.428848797,-1.142899779,CBS&M
LOC_Os06g21600,0.862475763,0.233669381,-1.096145145,CBS&M
LOC_Os06g22060,0.639668034,0.512703433,-1.152371466,CBS&M
LOC_Os06g22394,0.739486067,0.398287087,-1.137773155,CBS&M
LOC_Os06g22690,0.772623122,0.356850692,-1.129473813,CBS&M
LOC_Os06g23870,0.829091061,0.281483211,-1.110574272,CBS&M
LOC_Os06g24070,0.825409735,0.286597697,-1.112007432,CBS&M
LOC_Os06g24711,0.644236325,0.507773197,-1.152009522,CBS&M
LOC_Os06g28194,0.851345933,0.249906471,-1.101252404,CBS&M
LOC_Os06g28950,0.893421828,0.186809471,-1.080231299,CBS&M
LOC_Os06g29844,0.225076479,0.868280517,-1.093356996,CBS&M
LOC_Os06g30310,0.445398749,0.699913744,-1.145312493,CBS&M
LOC_Os06g30750,0.821091746,0.292558855,-1.113650601,CBS&M
LOC_Os06g33180,0.54665822,0.607507761,-1.154165981,CBS&M
LOC_Os06g33710,0.802708914,0.317494484,-1.120203398,CBS&M
LOC_Os06g36180,0.874720317,0.215440175,-1.090160492,CBS&M
LOC_Os06g39330,0.808683102,0.309467758,-1.11815086,CBS&M
LOC_Os06g39370,0.694844742,0.451259724,-1.146104466,CBS&M
LOC_Os06g39690,0.854356808,0.245544298,-1.099901106,CBS&M
LOC_Os06g39708,0.845985217,0.257618704,-1.103603921,CBS&M
LOC_Os06g39712,0.772646581,0.35682067,-1.129467251,CBS&M
LOC_Os06g39716,0.825761058,0.286110892,-1.11187195,CBS&M
LOC_Os06g39718,0.820198422,0.293787081,-1.113985503,CBS&M
LOC_Os06g39740,0.858642933,0.239295939,-1.097938872,CBS&M
LOC_Os06g40080,0.72565823,0.415030191,-1.140688421,CBS&M
LOC_Os06g40440,0.674352129,0.474573222,-1.148925351,CBS&M
LOC_Os06g40640,0.909861858,0.160791045,-1.070652903,CBS&M
LOC_Os06g40940,0.794955765,0.327804131,-1.122759896,CBS&M
LOC_Os06g41450,0.449839449,0.696076123,-1.145915573,CBS&M
LOC_Os06g41930,0.899720855,0.176938413,-1.076659269,CBS&M
LOC_Os06g41990,0.762787151,0.369350603,-1.132137754,CBS&M
LOC_Os06g42240,0.836754078,0.270739758,-1.107493836,CBS&M
LOC_Os06g43140,0.795282089,0.32737261,-1.122654699,CBS&M
LOC_Os06g43900,0.849435541,0.252662807,-1.102098348,CBS&M
LOC_Os06g44160,0.918859545,0.146187972,-1.065047517,CBS&M
LOC_Os06g44450,0.730337423,0.409399191,-1.139736614,CBS&M
LOC_Os06g44840,0.585168998,0.569496085,-1.154665083,CBS&M
LOC_Os06g45340,0.831462461,0.278172676,-1.109635137,CBS&M
LOC_Os06g45370,0.858925697,0.238882112,-1.097807808,CBS&M
LOC_Os06g45480,0.620298354,0.533309455,-1.153607809,CBS&M
LOC_Os06g45820,0.800723252,0.320146323,-1.120869575,CBS&M
LOC_Os06g46434,0.912173727,0.157064274,-1.069238002,CBS&M
LOC_Os06g46436,0.728977451,0.411039422,-1.140016873,CBS&M
LOC_Os06g46590,0.373946104,0.759136473,-1.133082577,CBS&M
LOC_Os06g46920,0.319165537,0.801458344,-1.120623881,CBS&M
LOC_Os06g47550,0.644555163,0.507428078,-1.151983241,CBS&M
LOC_Os06g47970,0.614538969,0.53934518,-1.15388415,CBS&M
LOC_Os06g48610,0.862041747,0.234308383,-1.09635013,CBS&M
LOC_Os06g49040,0.839025343,0.267529799,-1.106555141,CBS&M
LOC_Os06g49110,0.767989206,0.362761337,-1.130750543,CBS&M
LOC_Os06g49160,0.77248738,0.357024388,-1.129511768,CBS&M
LOC_Os06g49640,0.871871088,0.219717263,-1.091588352,CBS&M
LOC_Os06g50070,0.830340231,0.279740904,-1.110081135,CBS&M
LOC_Os06g50130,0.749217462,0.386314981,-1.135532443,CBS&M
LOC_Os06g50390,0.670181481,0.479244932,-1.149426413,CBS&M
LOC_Os06g50870,0.846303445,0.257162807,-1.103466252,CBS&M
LOC_Os06g51029,0.773635686,0.355553943,-1.129189629,CBS&M
LOC_Os06g51460,0.90194753,0.173420332,-1.075367863,CBS&M
LOC_Os07g01020,0.657750077,0.493027405,-1.150777482,CBS&M
LOC_Os07g01250,0.723126036,0.418062887,-1.141188923,CBS&M
LOC_Os07g01550,0.77973089,0.347708147,-1.127439037,CBS&M
LOC_Os07g03910,0.902209165,0.173005959,-1.075215123,CBS&M
LOC_Os07g04840,0.848522849,0.253976536,-1.102499385,CBS&M
LOC_Os07g04910,0.31651525,0.80344065,-1.1199559,CBS&M
LOC_Os07g04990,0.734537865,0.404314241,-1.138852106,CBS&M
LOC_Os07g05000,0.822204937,0.291025926,-1.113230862,CBS&M
LOC_Os07g05174,0.80446184,0.315146848,-1.119608687,CBS&M
LOC_Os07g05390,0.703472877,0.441260683,-1.144733559,CBS&M
LOC_Os07g05480,0.659078651,0.491564505,-1.150643155,CBS&M
LOC_Os07g05820,0.69423955,0.451956933,-1.146196483,CBS&M
LOC_Os07g05840,0.57210496,0.582579742,-1.154684701,CBS&M
LOC_Os07g06450,0.859379184,0.23821801,-1.097597193,CBS&M
LOC_Os07g06600,0.879933982,0.207556863,-1.087490844,CBS&M
LOC_Os07g06660,0.817229503,0.29785673,-1.115086233,CBS&M
LOC_Os07g06840,0.315387239,0.804282559,-1.119669797,CBS&M
LOC_Os07g07480,0.771788901,0.357917635,-1.129706536,CBS&M
LOC_Os07g07540,0.784977692,0.340898854,-1.125876545,CBS&M
LOC_Os07g08030,0.7760635,0.352437076,-1.128500576,CBS&M
LOC_Os07g08290,0.887565813,0.19588122,-1.083447034,CBS&M
LOC_Os07g09150,0.559616654,0.594904141,-1.154520794,CBS&M
LOC_Os07g10840,0.675615904,0.473152813,-1.148768717,CBS&M
LOC_Os07g11110,0.825285561,0.286769692,-1.112055253,CBS&M
LOC_Os07g13969,0.87832275,0.210001055,-1.088323805,CBS&M
LOC_Os07g15670,0.669998323,0.479449538,-1.149447862,CBS&M
LOC_Os07g19130,0.904804893,0.168883381,-1.073688274,CBS&M
LOC_Os07g22504,0.7923825,0.331199621,-1.123582122,CBS&M
LOC_Os07g22930,0.624129023,0.529272058,-1.15340108,CBS&M
LOC_Os07g23990,0.902075926,0.173217007,-1.075292933,CBS&M
LOC_Os07g25002,0.363363953,0.767515041,-1.130878994,CBS&M
LOC_Os07g25004,0.893913608,0.186043075,-1.079956683,CBS&M
LOC_Os07g25430,0.71431164,0.428540789,-1.142852429,CBS&M
LOC_Os07g28040,0.737588262,0.400603468,-1.138191731,CBS&M
LOC_Os07g28400,0.835033488,0.273163576,-1.108197065,CBS&M
LOC_Os07g28790,0.791650098,0.332163682,-1.12381378,CBS&M
LOC_Os07g29224,0.633151824,0.519689043,-1.152840868,CBS&M
LOC_Os07g29240,0.45628041,0.690476222,-1.146756632,CBS&M
LOC_Os07g29410,0.646154229,0.505695191,-1.15184942,CBS&M
LOC_Os07g30610,0.464963462,0.682863414,-1.147826876,CBS&M
LOC_Os07g30960,0.795335728,0.32730166,-1.122637387,CBS&M
LOC_Os07g31650,0.768226981,0.362458997,-1.130685978,CBS&M
LOC_Os07g31870,0.813254573,0.303276052,-1.116530625,CBS&M
LOC_Os07g31884,0.842635252,0.26240335,-1.105038603,CBS&M
LOC_Os07g32560,0.680588678,0.467541838,-1.148130516,CBS&M
LOC_Os07g32880,0.609866199,0.544212008,-1.154078208,CBS&M
LOC_Os07g33300,0.875640583,0.214054066,-1.089694648,CBS&M
LOC_Os07g33660,0.629302723,0.523789789,-1.153092512,CBS&M
LOC_Os07g34006,0.402312283,0.736185109,-1.138497392,CBS&M
LOC_Os07g34620,0.491398216,0.659229533,-1.150627749,CBS&M
LOC_Os07g34640,0.397624292,0.740028198,-1.13765249,CBS&M
LOC_Os07g35880,0.608212857,0.545927595,-1.154140452,CBS&M
LOC_Os07g36080,0.729329527,0.410615076,-1.139944604,CBS&M
LOC_Os07g36180,0.672825491,0.476286088,-1.149111579,CBS&M
LOC_Os07g36190,0.444107527,0.70102607,-1.145133597,CBS&M
LOC_Os07g36500,0.902271047,0.172907918,-1.075178966,CBS&M
LOC_Os07g37030,0.755799601,0.37812614,-1.133925741,CBS&M
LOC_Os07g37230,0.803337944,0.31665276,-1.119990704,CBS&M
LOC_Os07g37240,0.683182213,0.464601518,-1.147783731,CBS&M
LOC_Os07g37250,0.857267804,0.241305598,-1.098573402,CBS&M
LOC_Os07g37310,0.084449591,0.955097219,-1.03954681,CBS&M
LOC_Os07g37550,0.750067237,0.385261952,-1.135329189,CBS&M
LOC_Os07g38620,0.923539934,0.138484557,-1.06202449,CBS&M
LOC_Os07g38790,0.482330593,0.667414859,-1.149745452,CBS&M
LOC_Os07g38830,0.88188811,0.204582877,-1.086470988,CBS&M
LOC_Os07g38960,0.588022915,0.56661145,-1.154634365,CBS&M
LOC_Os07g39114,0.869464692,0.22331276,-1.092777452,CBS&M
LOC_Os07g42960,0.741851966,0.395391017,-1.137242984,CBS&M
LOC_Os07g43330,0.909263183,0.161753312,-1.071016494,CBS&M
LOC_Os07g43560,-0.074715112,1.03526198,-0.960546868,CBS&M
LOC_Os07g43570,0.228291494,0.866115568,-1.094407062,CBS&M
